id,user_contract_id,timeoff_id,original_shift_id,rest_type,starts_at,ends_at,created_at,updated_at,partner_id,custom_value,account_id
21152321,776833,,,weekly_rest,2023-06-30 22:00:00 UTC,2023-07-01 22:00:00 UTC,2023-07-10 08:57:14.348697 UTC,2023-10-12 09:58:00.24307 UTC,3de28834-7e5b-4a20-9c69-638e4cca2faf,[],10076
22400246,776833,,,unpaid_leave,2023-08-15 22:00:00 UTC,2023-08-20 22:00:00 UTC,2023-08-27 21:40:04.61741 UTC,2023-10-12 09:58:00.24307 UTC,c8222597-f612-4454-bd66-b58ef0de5528,[],10076
22414805,776833,,,weekly_rest,2023-08-14 22:00:00 UTC,2023-08-15 22:00:00 UTC,2023-08-28 10:51:56.55075 UTC,2023-10-12 09:58:00.24307 UTC,209e0617-8c1f-470a-9999-e4bb733c66f7,[],10076
20573857,776844,,,weekly_rest,2023-07-20 22:00:00 UTC,2023-07-21 22:00:00 UTC,2023-06-21 12:37:37.067255 UTC,2023-10-12 09:58:00.24307 UTC,669560d6-a6af-4c4b-a180-aecaf440ded3,[],10076
21750719,776844,,77140147,unjustified,2023-07-27 06:00:00 UTC,2023-07-27 13:00:00 UTC,2023-07-31 14:15:57.379318 UTC,2023-10-12 09:58:00.24307 UTC,997db5dc-e035-481b-ad26-e96d0028820e,[],10076
21934812,776844,,77151489,unjustified,2023-08-04 10:00:00 UTC,2023-08-04 17:00:00 UTC,2023-08-08 13:27:46.699171 UTC,2023-10-12 09:58:00.24307 UTC,60ae3810-6847-418b-8fd2-9e3c249151c2,[],10076
20547977,776844,,,weekly_rest,2023-07-06 22:00:00 UTC,2023-07-07 22:00:00 UTC,2023-06-20 14:09:12.979735 UTC,2023-10-12 09:58:00.24307 UTC,15757eb3-3b0f-448f-9678-02826c9aa431,[],10076
21934799,776844,,77672673,unjustified,2023-08-08 04:30:00 UTC,2023-08-08 11:30:00 UTC,2023-08-08 13:27:25.733433 UTC,2023-10-12 09:58:00.24307 UTC,20eedb90-49cb-482a-be09-21351009f73e,[],10076
21817969,776844,,77151487,unjustified,2023-08-03 10:00:00 UTC,2023-08-03 17:00:00 UTC,2023-08-03 11:42:35.779923 UTC,2023-10-12 09:58:00.24307 UTC,8e91ec23-317c-4dc1-8423-9fd0782e6eb7,[],10076
21817966,776844,,77151483,unjustified,2023-08-02 10:00:00 UTC,2023-08-02 17:00:00 UTC,2023-08-03 11:42:31.768766 UTC,2023-10-12 09:58:00.24307 UTC,8fc70d69-62b8-48c1-99d3-e6cf1e454aa3,[],10076
21750722,776844,,77140152,unjustified,2023-07-28 06:00:00 UTC,2023-07-28 13:00:00 UTC,2023-07-31 14:16:05.854614 UTC,2023-10-12 09:58:00.24307 UTC,4504d1cc-2bda-4eb2-aa5a-38682f3a8146,[],10076
20575699,776844,,,weekly_rest,2023-07-29 22:00:00 UTC,2023-07-30 22:00:00 UTC,2023-06-21 13:20:25.85148 UTC,2023-10-12 09:58:00.24307 UTC,cc466d25-1c7b-4423-b1d9-b5a2c271ac28,[],10076
21934823,776844,,77151526,unjustified,2023-08-06 09:00:00 UTC,2023-08-06 16:00:00 UTC,2023-08-08 13:27:55.872525 UTC,2023-10-12 09:58:00.24307 UTC,71a95d72-0554-4e30-8a44-32657ef02a1e,[],10076
20575698,776844,,,weekly_rest,2023-07-28 22:00:00 UTC,2023-07-29 22:00:00 UTC,2023-06-21 13:20:23.497982 UTC,2023-10-12 09:58:00.24307 UTC,bc1276b6-a836-4d11-ab2e-3401e2aa63a1,[],10076
21650030,776844,,77140136,unjustified,2023-07-24 06:00:00 UTC,2023-07-24 13:00:00 UTC,2023-07-27 13:06:28.33072 UTC,2023-10-12 09:58:00.24307 UTC,58a217d5-7074-4b62-a1b7-27c7f9cfc64f,[],10076
21934814,776844,,77151511,unjustified,2023-08-05 10:00:00 UTC,2023-08-05 17:00:00 UTC,2023-08-08 13:27:50.784551 UTC,2023-10-12 09:58:00.24307 UTC,e7718afb-3602-4ec0-858b-b6b1425ac37e,[],10076
20560198,776844,,,weekly_rest,2023-07-05 22:00:00 UTC,2023-07-06 22:00:00 UTC,2023-06-21 06:51:33.518659 UTC,2023-10-12 09:58:00.24307 UTC,44a6f9b9-7807-4bdc-b2ef-679af1cd7a66,[],10076
20564667,776844,,,weekly_rest,2023-07-11 22:00:00 UTC,2023-07-12 22:00:00 UTC,2023-06-21 08:53:27.567714 UTC,2023-10-12 09:58:00.24307 UTC,b9f2ebff-5853-4d6f-9b69-273e28b201c7,[],10076
21934796,776844,,77672667,unjustified,2023-08-07 04:30:00 UTC,2023-08-07 11:30:00 UTC,2023-08-08 13:27:20.469151 UTC,2023-10-12 09:58:00.24307 UTC,c129e079-ed99-40c7-aeb9-a073b7b3174f,[],10076
20573859,776844,,,weekly_rest,2023-07-19 22:00:00 UTC,2023-07-20 22:00:00 UTC,2023-06-21 12:37:39.639723 UTC,2023-10-12 09:58:00.24307 UTC,c4636d39-b8b2-4392-b598-8ed955591102,[],10076
20577118,776844,,,weekly_rest,2023-07-31 22:00:00 UTC,2023-08-01 22:00:00 UTC,2023-06-21 13:51:48.624372 UTC,2023-10-12 09:58:00.24307 UTC,8a878caf-ee52-4c7b-b349-d53f3ab4c149,[],10076
20577117,776844,,,weekly_rest,2023-07-30 22:00:00 UTC,2023-07-31 22:00:00 UTC,2023-06-21 13:51:46.492424 UTC,2023-10-12 09:58:00.24307 UTC,20d42a9e-5cb3-4f5e-86b9-5796849f1b7c,[],10076
21339091,776844,,77098499,unjustified,2023-07-15 04:30:00 UTC,2023-07-15 12:00:00 UTC,2023-07-17 09:05:24.809522 UTC,2023-10-12 09:58:00.24307 UTC,31367cb4-c2bd-45b5-8ebf-3f79fd40941c,[],10076
20564668,776844,,,weekly_rest,2023-07-12 22:00:00 UTC,2023-07-13 22:00:00 UTC,2023-06-21 08:53:30.651199 UTC,2023-10-12 09:58:00.24307 UTC,6c8cc762-0a0d-4da5-818e-6ae60aafa1f3,[],10076
21818035,776844,,,sick_leave,2023-07-24 22:00:00 UTC,2023-07-26 22:00:00 UTC,2023-08-03 11:44:07.383614 UTC,2023-10-12 09:58:00.24307 UTC,e30f358e-9ee3-4e43-8343-19d18d732b65,[],10076
20971115,794160,,,weekly_rest,2023-07-08 22:00:00 UTC,2023-07-09 22:00:00 UTC,2023-07-03 15:32:14.202567 UTC,2023-10-12 09:58:00.24307 UTC,3395258f-1312-4599-b371-78efefd3b87a,[],10076
20980092,794160,,,weekly_rest,2023-07-14 22:00:00 UTC,2023-07-15 22:00:00 UTC,2023-07-04 07:02:00.463583 UTC,2023-10-12 09:58:00.24307 UTC,1669ccb7-e072-424a-b9dc-7c4c515d2410,[],10076
20980157,794160,,,holiday,2023-07-13 22:00:00 UTC,2023-07-14 22:00:00 UTC,2023-07-04 07:04:24.857753 UTC,2023-10-12 09:58:00.24307 UTC,94c8767f-0ab6-403e-81db-111ed1f4645f,[],10076
21154352,794160,,,sick_leave,2023-07-07 22:00:00 UTC,2023-07-08 22:00:00 UTC,2023-07-10 09:42:55.718131 UTC,2023-10-12 09:58:00.24307 UTC,54576a7e-ae94-457d-805b-60f93f5e1671,[],10076
20980094,794160,,,weekly_rest,2023-07-15 22:00:00 UTC,2023-07-16 22:00:00 UTC,2023-07-04 07:02:03.04412 UTC,2023-10-12 09:58:00.24307 UTC,0807b735-80e7-4471-874f-8130ad365831,[],10076
20971011,794160,,,weekly_rest,2023-07-05 22:00:00 UTC,2023-07-06 22:00:00 UTC,2023-07-03 15:30:19.540925 UTC,2023-10-12 09:58:00.24307 UTC,a91b718c-3d7d-426f-8a48-68884e94e4fd,[],10076
21376064,794160,,78583013,unjustified,2023-07-18 10:00:00 UTC,2023-07-18 17:00:00 UTC,2023-07-18 11:11:27.746488 UTC,2023-10-12 09:58:00.24307 UTC,d343f9b2-db64-406f-b39c-dc4bc7bd96b8,[],10076
21595337,801022,,,weekly_rest,2023-08-16 22:00:00 UTC,2023-08-17 22:00:00 UTC,2023-07-25 15:35:18.87437 UTC,2023-10-12 09:58:00.24307 UTC,a72bb617-2e76-484c-af36-8669ef74ef5d,[],10076
21595596,801022,,,weekly_rest,2023-08-19 22:00:00 UTC,2023-08-20 22:00:00 UTC,2023-07-25 15:40:15.18971 UTC,2023-10-12 09:58:00.24307 UTC,e2c37909-15cb-490d-a479-6b96d4abace5,[],10076
21591423,801022,,,weekly_rest,2023-08-02 22:00:00 UTC,2023-08-03 22:00:00 UTC,2023-07-25 14:18:42.473538 UTC,2023-10-12 09:58:00.24307 UTC,8853cbc4-3a85-468a-a79c-895a21366cd4,[],10076
21592767,801022,,,weekly_rest,2023-08-06 22:00:00 UTC,2023-08-07 22:00:00 UTC,2023-07-25 14:43:45.903342 UTC,2023-10-12 09:58:00.24307 UTC,33072fe8-1b39-4a8e-8bb2-5650b906dac1,[],10076
21164321,801022,,,weekly_rest,2023-07-24 22:00:00 UTC,2023-07-25 22:00:00 UTC,2023-07-10 13:13:56.326075 UTC,2023-10-12 09:58:00.24307 UTC,bdfd84a1-a5c7-4b18-b6d9-6e48eebe694e,[],10076
21152909,801022,,,weekly_rest,2023-07-16 22:00:00 UTC,2023-07-17 22:00:00 UTC,2023-07-10 09:12:13.954919 UTC,2023-10-12 09:58:00.24307 UTC,e56530b8-176c-4a4e-9fd9-387a6d748a61,[],10076
21164123,801022,,,weekly_rest,2023-07-23 22:00:00 UTC,2023-07-24 22:00:00 UTC,2023-07-10 13:11:55.045682 UTC,2023-10-12 09:58:00.24307 UTC,cba2d884-215a-4e88-ae6c-59306981cf57,[],10076
21152921,801022,,,weekly_rest,2023-07-17 22:00:00 UTC,2023-07-18 22:00:00 UTC,2023-07-10 09:12:34.352518 UTC,2023-10-12 09:58:00.24307 UTC,c551ffc0-4aa0-4506-a6cd-94a0d28e8b43,[],10076
21592752,801022,,,weekly_rest,2023-08-07 22:00:00 UTC,2023-08-08 22:00:00 UTC,2023-07-25 14:43:27.704442 UTC,2023-10-12 09:58:00.24307 UTC,84c27610-daaa-4c78-bda9-1b2941e358ef,[],10076
21591401,801022,,,weekly_rest,2023-08-05 22:00:00 UTC,2023-08-06 22:00:00 UTC,2023-07-25 14:18:25.245678 UTC,2023-10-12 09:58:00.24307 UTC,f84a3d28-07cc-4a1f-beca-2f3fdde71a00,[],10076
21594945,801022,,,weekly_rest,2023-08-14 22:00:00 UTC,2023-08-15 22:00:00 UTC,2023-07-25 15:26:55.707268 UTC,2023-10-12 09:58:00.24307 UTC,e17f1035-b496-4080-8609-0457e4ee261a,[],10076
22310127,803787,,,unpaid_leave,2023-08-13 22:00:00 UTC,2023-08-20 22:00:00 UTC,2023-08-24 10:33:33.712695 UTC,2023-10-12 09:58:00.24307 UTC,8913f706-0d92-4ad7-b78b-7dd7353ea99e,[],10076
21269622,803787,,,weekly_rest,2023-08-05 22:00:00 UTC,2023-08-06 22:00:00 UTC,2023-07-14 09:31:05.780003 UTC,2023-10-12 09:58:00.24307 UTC,505f00fc-8057-4779-837b-201f297903a7,[],10076
21269690,803787,,,weekly_rest,2023-08-12 22:00:00 UTC,2023-08-13 22:00:00 UTC,2023-07-14 09:32:10.372966 UTC,2023-10-12 09:58:00.24307 UTC,db8d0dcd-8e7b-4ed2-8808-59115edc4ab0,[],10076
21571325,803787,,,weekly_rest,2023-08-08 22:00:00 UTC,2023-08-09 22:00:00 UTC,2023-07-25 07:07:04.213066 UTC,2023-10-12 09:58:00.24307 UTC,b3974787-05c0-40da-970a-3a9dee464b3d,[],10076
21379530,807398,,,weekly_rest,2023-07-26 22:00:00 UTC,2023-07-27 22:00:00 UTC,2023-07-18 12:19:11.062701 UTC,2023-10-12 09:58:00.24307 UTC,546d8fb5-b7cb-4f5b-ba71-b8079dbd9f95,[],10076
21379567,807398,,,weekly_rest,2023-08-04 22:00:00 UTC,2023-08-05 22:00:00 UTC,2023-07-18 12:20:21.306986 UTC,2023-10-12 09:58:00.24307 UTC,a1bb5ab4-a6dc-4794-8f51-aeb3ff64ea1d,[],10076
21379961,807398,,,weekly_rest,2023-08-09 22:00:00 UTC,2023-08-10 22:00:00 UTC,2023-07-18 12:31:21.639857 UTC,2023-10-12 09:58:00.24307 UTC,4e81f719-bd41-4fe6-9a63-de7c5313da8b,[],10076
21379556,807398,,,weekly_rest,2023-08-05 22:00:00 UTC,2023-08-06 22:00:00 UTC,2023-07-18 12:20:13.096584 UTC,2023-10-12 09:58:00.24307 UTC,405e0da9-1f81-43e9-82f8-5819b36a74d7,[],10076
22132631,807398,,,paid_leave,2023-08-16 22:00:00 UTC,2023-08-17 22:00:00 UTC,2023-08-17 10:59:47.574443 UTC,2023-10-12 09:58:00.24307 UTC,8d57ae24-7aa1-4139-a54a-f357712dfdc9,"[{""2023-W33"":7,""incomplete_week"":true}]",10076
21379533,807398,,,weekly_rest,2023-07-27 22:00:00 UTC,2023-07-28 22:00:00 UTC,2023-07-18 12:19:13.035669 UTC,2023-10-12 09:58:00.24307 UTC,86c3d487-303a-4513-9fcf-ad41931aaf54,[],10076
21380230,807398,,,weekly_rest,2023-08-13 22:00:00 UTC,2023-08-14 22:00:00 UTC,2023-07-18 12:34:21.58004 UTC,2023-10-12 09:58:00.24307 UTC,e3f1391d-3e92-4864-a114-b97bdbcc55d4,[],10076
22132635,807398,,,paid_leave,2023-08-17 22:00:00 UTC,2023-08-18 22:00:00 UTC,2023-08-17 10:59:51.010089 UTC,2023-10-12 09:58:00.24307 UTC,812826e1-9fe2-4f3c-bdf9-977ec8c73f6d,"[{""2023-W33"":7,""incomplete_week"":true}]",10076
21380231,807398,,,weekly_rest,2023-08-14 22:00:00 UTC,2023-08-15 22:00:00 UTC,2023-07-18 12:34:23.688031 UTC,2023-10-12 09:58:00.24307 UTC,891454ce-69fc-46a6-aa43-4cdb12f9f01b,[],10076
21379964,807398,,,weekly_rest,2023-08-10 22:00:00 UTC,2023-08-11 22:00:00 UTC,2023-07-18 12:31:24.632812 UTC,2023-10-12 09:58:00.24307 UTC,66a4a44c-1d93-4bc8-8d89-239a91746dad,[],10076
20187670,808209,,,weekly_rest,2023-08-05 22:00:00 UTC,2023-08-06 22:00:00 UTC,2023-06-07 13:03:34.695221 UTC,2023-10-12 09:58:00.24307 UTC,4671e393-e4c1-44e8-9fff-e90e2b520f67,[],10076
21444883,808209,,,weekly_rest,2023-08-09 22:00:00 UTC,2023-08-10 22:00:00 UTC,2023-07-20 12:38:17.047511 UTC,2023-10-12 09:58:00.24307 UTC,3c342cab-98dd-44d0-80dc-b9f2311556c7,[],10076
21381408,808209,,,weekly_rest,2023-07-29 22:00:00 UTC,2023-07-30 22:00:00 UTC,2023-07-18 12:57:09.183053 UTC,2023-10-12 09:58:00.24307 UTC,d5175a6d-444d-4e7c-b622-a67ca51511c5,[],10076
22272381,808209,,,holiday,2023-08-14 22:00:00 UTC,2023-08-15 22:00:00 UTC,2023-08-23 06:49:57.819021 UTC,2023-10-12 09:58:00.24307 UTC,005bb896-b6e5-4b26-b808-ce544daab432,[],10076
22242509,808209,,,weekly_rest,2023-08-18 22:00:00 UTC,2023-08-19 22:00:00 UTC,2023-08-22 06:56:10.599494 UTC,2023-10-12 09:58:00.24307 UTC,d1418505-bb5f-40c4-a100-faf45b134563,[],10076
22272367,808209,,,weekly_rest,2023-08-19 22:00:00 UTC,2023-08-20 22:00:00 UTC,2023-08-23 06:48:13.170232 UTC,2023-10-12 09:58:00.24307 UTC,d2aabe05-7c61-4b98-8099-225bddf505d1,[],10076
21381437,808209,,,weekly_rest,2023-07-28 22:00:00 UTC,2023-07-29 22:00:00 UTC,2023-07-18 12:57:39.73252 UTC,2023-10-12 09:58:00.24307 UTC,508b6918-25f2-477b-880b-6b415bd3f661,[],10076
21442363,808209,,,weekly_rest,2023-08-01 22:00:00 UTC,2023-08-02 22:00:00 UTC,2023-07-20 11:42:35.04941 UTC,2023-10-12 09:58:00.24307 UTC,117296e1-b27c-4444-81f8-66d601b39880,[],10076
21444864,808209,,,weekly_rest,2023-08-12 22:00:00 UTC,2023-08-13 22:00:00 UTC,2023-07-20 12:37:28.377738 UTC,2023-10-12 09:58:00.24307 UTC,bbfecdfa-4614-4ce7-828b-1ac3b9eb8527,[],10076
21473091,811556,,,weekly_rest,2023-08-16 22:00:00 UTC,2023-08-17 22:00:00 UTC,2023-07-21 10:06:17.39266 UTC,2023-10-12 09:58:00.24307 UTC,4515154d-a22a-4160-b999-d50ed506221a,[],10076
21473133,811556,,,weekly_rest,2023-08-10 22:00:00 UTC,2023-08-11 22:00:00 UTC,2023-07-21 10:07:35.24645 UTC,2023-10-12 09:58:00.24307 UTC,c5466586-33e8-42b2-ae1d-3e67bfcbc95c,[],10076
21473107,811556,,,weekly_rest,2023-08-17 22:00:00 UTC,2023-08-18 22:00:00 UTC,2023-07-21 10:06:40.919016 UTC,2023-10-12 09:58:00.24307 UTC,dd5fbcd5-d0ba-40e4-bd27-305bcfd2ece6,[],10076
21473127,811556,,,weekly_rest,2023-08-09 22:00:00 UTC,2023-08-10 22:00:00 UTC,2023-07-21 10:07:05.79028 UTC,2023-10-12 09:58:00.24307 UTC,aef89ac2-f912-4132-a5f9-566513b74a8c,[],10076
21472740,811556,,,weekly_rest,2023-08-05 22:00:00 UTC,2023-08-06 22:00:00 UTC,2023-07-21 09:59:03.955634 UTC,2023-10-12 09:58:00.24307 UTC,c3862151-10f3-4fa5-9ff2-65431f261f93,[],10076
21793818,814864,,,weekly_rest,2023-08-14 22:00:00 UTC,2023-08-15 22:00:00 UTC,2023-08-02 11:06:31.147796 UTC,2023-10-12 09:58:00.24307 UTC,35f74da0-8d33-49f1-9797-0aa2b09ec3d9,[],10076
21793816,814864,,,weekly_rest,2023-08-19 22:00:00 UTC,2023-08-20 22:00:00 UTC,2023-08-02 11:06:29.29277 UTC,2023-10-12 09:58:00.24307 UTC,7d76b40d-8a72-4120-8905-a8ef79ec9c78,[],10076
21975442,821689,,,weekly_rest,2023-08-13 22:00:00 UTC,2023-08-14 22:00:00 UTC,2023-08-10 10:35:27.389725 UTC,2023-10-12 09:58:00.24307 UTC,1f9730e3-e080-4ce0-acc9-285257bec4af,[],10076
21998114,821689,,,holiday,2023-08-14 22:00:00 UTC,2023-08-15 22:00:00 UTC,2023-08-11 10:03:58.16613 UTC,2023-10-12 09:58:00.24307 UTC,d2c1c783-2d53-49f5-b606-242c7c0b5630,[],10076
21774055,821689,,,weekly_rest,2023-08-07 22:00:00 UTC,2023-08-08 22:00:00 UTC,2023-08-01 13:41:06.092301 UTC,2023-10-12 09:58:00.24307 UTC,15814e7b-5dfb-4b06-91a4-8df2b650c069,[],10076
21774728,821689,,,weekly_rest,2023-08-17 22:00:00 UTC,2023-08-18 22:00:00 UTC,2023-08-01 13:58:29.935531 UTC,2023-10-12 09:58:00.24307 UTC,32432648-0ab3-4cc0-b772-596a2e711bd1,[],10076
21774155,821689,,,weekly_rest,2023-08-08 22:00:00 UTC,2023-08-09 22:00:00 UTC,2023-08-01 13:43:06.347302 UTC,2023-10-12 09:58:00.24307 UTC,757fc0e0-2ce4-4be4-8930-31c84a24eb21,[],10076
21952182,822384,,,weekly_rest,2023-08-14 22:00:00 UTC,2023-08-15 22:00:00 UTC,2023-08-09 10:19:30.864936 UTC,2023-10-12 09:58:00.24307 UTC,04eb7086-ed34-4409-a7b1-6cefa7ca734f,[],10076
20984542,822384,,,weekly_rest,2023-08-19 22:00:00 UTC,2023-08-20 22:00:00 UTC,2023-07-04 09:00:25.636846 UTC,2023-10-12 09:58:00.24307 UTC,8614142b-7507-4197-a0a3-2c020cc29af1,[],10076
23725503,601446,,,paid_leave,2024-03-31 22:00:00 UTC,2024-04-04 22:00:00 UTC,2023-10-13 14:22:42.995362 UTC,2023-10-13 14:22:42.995362 UTC,30a1d955-c5b7-4b31-8330-879a147a8fde,[],11365
23726046,477642,,,paid_leave,2024-03-17 23:00:00 UTC,2024-03-26 23:00:00 UTC,2023-10-13 14:31:56.864957 UTC,2023-10-13 14:31:56.864957 UTC,aac737d8-c561-4bc7-a5aa-65e02b2ccbe1,[],11365
23726268,213224,,,paid_leave,2024-04-07 22:00:00 UTC,2024-04-14 22:00:00 UTC,2023-10-13 14:35:49.056268 UTC,2023-10-13 14:35:49.056268 UTC,ebbc70f8-5ce8-4abc-91af-1ad4f5dcb81b,[],11365
23726335,390553,,,paid_leave,2024-03-10 23:00:00 UTC,2024-03-24 23:00:00 UTC,2023-10-13 14:37:05.146473 UTC,2023-10-13 14:37:05.146473 UTC,4649c1d2-4a15-4e2f-9192-f34ede97614b,[],11365
23726336,391564,,,paid_leave,2024-03-10 23:00:00 UTC,2024-03-24 23:00:00 UTC,2023-10-13 14:37:05.189342 UTC,2023-10-13 14:37:05.189342 UTC,aeffdf52-aad2-4ed1-abdd-5be985d8ab17,[],11365
23726916,361251,,,paid_leave,2024-03-24 23:00:00 UTC,2024-03-31 22:00:00 UTC,2023-10-13 14:49:37.097199 UTC,2023-10-13 14:49:37.097199 UTC,86ed6f40-753c-4252-b8c6-7d6dde259100,[],11365
21984821,85192,,,weekly_rest,2023-09-02 22:00:00 UTC,2023-09-03 22:00:00 UTC,2023-08-10 15:17:38.987621 UTC,2023-10-14 00:00:52.621717 UTC,33be7135-3842-4dec-864a-b2eb4b2ad312,[],6908
22148718,85192,,,weekly_rest,2023-09-03 22:00:00 UTC,2023-09-04 22:00:00 UTC,2023-08-17 21:01:10.30541 UTC,2023-10-14 00:00:52.621717 UTC,25180f97-f081-48c8-af0d-f6a976e11f11,[],6908
22148781,188683,,,weekly_rest,2023-09-06 22:00:00 UTC,2023-09-07 22:00:00 UTC,2023-08-17 21:04:36.289975 UTC,2023-10-14 00:00:52.621717 UTC,9dfc2343-2bfa-47bc-99c1-1d50c7f4e2fe,[],6908
21984822,188683,,,weekly_rest,2023-09-02 22:00:00 UTC,2023-09-03 22:00:00 UTC,2023-08-10 15:17:43.483718 UTC,2023-10-14 00:00:52.621717 UTC,5d10f9bb-0310-4ba9-8c38-c65c02b86ae3,[],6908
18410718,373205,360757,,paid_leave,2023-09-14 22:00:00 UTC,2023-09-30 22:00:00 UTC,2023-04-03 09:01:20.076418 UTC,2023-10-14 00:00:52.621717 UTC,9b56f248-4408-40ad-810b-abc60cb095cd,[],6908
22176782,373205,,,weekly_rest,2023-09-07 22:00:00 UTC,2023-09-08 22:00:00 UTC,2023-08-18 22:31:08.674909 UTC,2023-10-14 00:00:52.621717 UTC,914407cc-7ca0-4943-b825-d2d80a90c453,[],6908
21984824,373205,,,weekly_rest,2023-09-02 22:00:00 UTC,2023-09-03 22:00:00 UTC,2023-08-10 15:17:46.344207 UTC,2023-10-14 00:00:52.621717 UTC,a66333af-1be2-4149-9035-bdac996ed78d,[],6908
22148558,373205,,,weekly_rest,2023-09-09 22:00:00 UTC,2023-09-10 22:00:00 UTC,2023-08-17 20:50:43.676928 UTC,2023-10-14 00:00:52.621717 UTC,da02b7ff-9bdd-494f-b38d-2a2ab99de3fd,[],6908
22357906,373205,,,weekly_rest,2023-09-10 22:00:00 UTC,2023-09-11 22:00:00 UTC,2023-08-25 17:49:05.250007 UTC,2023-10-14 00:00:52.621717 UTC,28d67021-6d16-4122-9fed-11060e3af75b,[],6908
22148704,373205,,,weekly_rest,2023-09-08 22:00:00 UTC,2023-09-09 22:00:00 UTC,2023-08-17 21:00:19.600005 UTC,2023-10-14 00:00:52.621717 UTC,4c1abcd9-d018-4d02-bc60-74744006036a,[],6908
22359034,373205,,,weekly_rest,2023-09-11 22:00:00 UTC,2023-09-12 22:00:00 UTC,2023-08-25 19:22:12.037786 UTC,2023-10-14 00:00:52.621717 UTC,dd2e254a-6d9d-45cc-a6fe-ad6c50b104c3,[],6908
22148590,393768,,,weekly_rest,2023-09-23 22:00:00 UTC,2023-09-24 22:00:00 UTC,2023-08-17 20:51:55.02045 UTC,2023-10-14 00:00:52.621717 UTC,d5497df3-fd4e-4749-a9e8-067f76cc5181,[],6908
22148571,393768,,,weekly_rest,2023-09-16 22:00:00 UTC,2023-09-17 22:00:00 UTC,2023-08-17 20:51:14.451487 UTC,2023-10-14 00:00:52.621717 UTC,f21d2f7b-c65e-4f48-bd94-3aa84ad4ffdf,[],6908
22148681,393768,,,weekly_rest,2023-09-15 22:00:00 UTC,2023-09-16 22:00:00 UTC,2023-08-17 20:58:10.957937 UTC,2023-10-14 00:00:52.621717 UTC,71aab5e3-7e82-4bdc-94de-8c87ac257cb2,[],6908
22148551,393768,,,weekly_rest,2023-09-09 22:00:00 UTC,2023-09-10 22:00:00 UTC,2023-08-17 20:50:34.501645 UTC,2023-10-14 00:00:52.621717 UTC,ae427067-2f40-40b8-a960-fedd7a515f4f,[],6908
23014188,393768,,,weekly_rest,2023-09-24 22:00:00 UTC,2023-09-25 22:00:00 UTC,2023-09-18 20:20:44.957839 UTC,2023-10-14 00:00:52.621717 UTC,9ecb6e71-c651-44b8-9b75-a41b8f809815,[],6908
21984816,393768,,,weekly_rest,2023-09-02 22:00:00 UTC,2023-09-03 22:00:00 UTC,2023-08-10 15:17:33.496246 UTC,2023-10-14 00:00:52.621717 UTC,700124fc-01e2-462d-96ac-8ab67e36eaed,[],6908
22728950,393768,,,weekly_rest,2023-09-18 22:00:00 UTC,2023-09-19 22:00:00 UTC,2023-09-08 10:41:19.110008 UTC,2023-10-14 00:00:52.621717 UTC,d20c1102-d9db-428a-8c59-e09ae34e6ac1,[],6908
22148707,393768,,,weekly_rest,2023-09-07 22:00:00 UTC,2023-09-08 22:00:00 UTC,2023-08-17 21:00:32.06047 UTC,2023-10-14 00:00:52.621717 UTC,6f8353c7-07a9-4372-9dcd-8181f7a228b9,[],6908
22529943,409819,,,paid_leave,2023-09-15 22:00:00 UTC,2023-09-16 22:00:00 UTC,2023-08-31 18:31:36.250969 UTC,2023-10-14 00:00:52.621717 UTC,210ed0f4-0538-4384-9ca9-6c328b25dff0,[],6908
22148594,409819,,,weekly_rest,2023-09-23 22:00:00 UTC,2023-09-24 22:00:00 UTC,2023-08-17 20:52:00.471306 UTC,2023-10-14 00:00:52.621717 UTC,a64d9fba-69b9-42c0-aa1c-278f79ee8c96,[],6908
22447714,409819,,,sick_leave,2023-08-28 22:00:00 UTC,2023-09-15 22:00:00 UTC,2023-08-29 10:41:31.636598 UTC,2023-10-14 00:00:52.621717 UTC,f5c6de4d-bdcf-4e2a-b5fd-590d218b7a29,[],6908
23014617,409819,,,weekly_rest,2023-09-27 22:00:00 UTC,2023-09-28 22:00:00 UTC,2023-09-18 20:51:29.292314 UTC,2023-10-14 00:00:52.621717 UTC,577e0e5c-c2d0-4ee4-bf96-fa4653596c72,[],6908
22148575,409819,,,weekly_rest,2023-09-16 22:00:00 UTC,2023-09-17 22:00:00 UTC,2023-08-17 20:51:22.603646 UTC,2023-10-14 00:00:52.621717 UTC,a8203b3a-9c11-4664-aa91-ed55beb3a5c2,[],6908
22847780,409819,,,weekly_rest,2023-09-18 22:00:00 UTC,2023-09-19 22:00:00 UTC,2023-09-12 21:28:51.702144 UTC,2023-10-14 00:00:52.621717 UTC,5567b597-0f7e-4bc7-94d7-72a98ffa40a5,[],6908
22847779,409819,,,weekly_rest,2023-09-17 22:00:00 UTC,2023-09-18 22:00:00 UTC,2023-09-12 21:28:49.812039 UTC,2023-10-14 00:00:52.621717 UTC,b527ab3d-259d-4ed0-9a85-b5d5009aa495,[],6908
22148601,825989,,,weekly_rest,2023-09-23 22:00:00 UTC,2023-09-24 22:00:00 UTC,2023-08-17 20:52:08.723918 UTC,2023-10-14 00:00:52.621717 UTC,19f3e5c2-fa8f-4bc9-b1cb-634b506bfb50,[],6908
